purchase_id,supplier_id,product_id,warehouse_id,order_date,expected_date,received_date,quantity,unit_cost
PO008909,SUP0066,PROD00156,WH006,2024-08-23,2024-09-13,2024-09-27,4110,79.74
PO008910,SUP0080,PROD00183,WH008,2024-05-06,2024-05-31,2024-06-12,4769,48.41
PO008911,SUP0013,PROD00150,WH010,2024-04-13,2024-05-03,2024-05-02,719,48.41
PO008912,SUP0054,PROD00035,WH011,2025-04-24,2025-05-13,2025-05-19,453,37.22
PO008913,SUP0023,PROD00116,WH011,2024-06-03,2024-06-20,2024-07-05,4688,25.57
PO008914,SUP0013,PROD00011,WH009,2024-09-13,2024-10-13,2024-10-21,1682,24.38
PO008915,SUP0067,PROD00204,WH007,2024-08-22,2024-08-31,2024-09-12,4271,63.45
PO008916,SUP0078,PROD00293,WH009,2025-05-14,2025-06-01,2025-06-15,2481,79.58
PO008917,SUP0003,PROD00118,WH003,2024-10-15,2024-10-24,2024-10-21,3166,12.98
PO008918,SUP0008,PROD00117,WH001,2025-05-24,2025-06-23,2025-06-30,2605,46.39
PO008919,SUP0013,PROD00050,WH005,2025-07-05,2025-07-14,2025-07-19,1389,64.91
PO008920,SUP0053,PROD00192,WH002,2025-12-09,2025-12-15,2025-12-26,1836,21.55
PO008921,SUP0023,PROD00289,WH005,2025-07-22,2025-08-02,2025-08-09,4926,69.81
PO008922,SUP0056,PROD00028,WH004,2024-10-24,2024-11-09,2024-11-21,4677,74.75
PO008923,SUP0004,PROD00277,WH005,2025-09-01,2025-09-19,2025-09-18,4656,77.08
PO008924,SUP0062,PROD00028,WH005,2024-05-16,2024-05-26,2024-06-10,2609,36.36
PO008925,SUP0055,PROD00278,WH008,2025-01-10,2025-01-21,2025-02-03,3273,77.26
PO008926,SUP0073,PROD00230,WH007,2024-03-27,2024-04-03,2024-04-04,4031,48.37
PO008927,SUP0015,PROD00101,WH006,2025-02-22,2025-03-11,2025-03-12,2467,66.48
PO008928,SUP0052,PROD00035,WH005,2024-07-17,2024-08-11,2024-08-18,1866,13.89
PO008929,SUP0026,PROD00263,WH011,2025-04-07,2025-04-15,2025-04-23,1576,15.99
PO008930,SUP0072,PROD00296,WH010,2025-03-12,2025-04-07,2025-04-13,2981,35.9
PO008931,SUP0023,PROD00026,WH001,2024-11-05,2024-11-17,2024-11-16,4268,13.89
PO008932,SUP0074,PROD00022,WH005,2025-08-18,2025-09-16,2025-09-23,401,30.53
PO008933,SUP0023,PROD00144,WH002,2024-10-07,2024-11-05,2024-11-02,3705,31.56
PO008934,SUP0052,PROD00129,WH003,2024-11-18,2024-11-24,2024-11-27,2005,10.98
PO008935,SUP0032,PROD00112,WH002,2025-12-02,2026-01-01,2026-01-13,1685,31.88
PO008936,SUP0040,PROD00033,WH005,2024-05-31,2024-06-14,2024-06-15,3613,36.56
PO008937,SUP0074,PROD00247,WH007,2024-10-28,2024-11-05,2024-11-18,1340,74.75
PO008938,SUP0061,PROD00151,WH012,2024-10-04,2024-10-11,2024-10-23,1165,50.45
PO008939,SUP0013,PROD00018,WH002,2025-10-12,2025-11-06,2025-11-08,4065,25.58
PO008940,SUP0035,PROD00278,WH003,2025-11-18,2025-11-27,2025-12-09,672,55.62
PO008941,SUP0012,PROD00246,WH006,2024-01-08,2024-02-04,2024-02-11,172,6.44
PO008942,SUP0073,PROD00216,WH004,2024-08-22,2024-09-19,2024-10-01,666,34.36
PO008943,SUP0036,PROD00031,WH011,2025-11-05,2025-11-17,2025-11-18,2258,67.92
PO008944,SUP0011,PROD00215,WH012,2025-07-14,2025-08-06,2025-08-15,2623,42.44
PO008945,SUP0051,PROD00088,WH008,2024-10-28,2024-11-04,2024-11-13,762,26.38
PO008946,SUP0062,PROD00027,WH007,2024-02-07,2024-02-20,2024-02-28,2602,31.88
PO008947,SUP0056,PROD00260,WH007,2024-05-15,2024-06-11,2024-06-25,1344,15.09
PO008948,SUP0057,PROD00262,WH006,2025-02-24,2025-03-25,2025-03-28,3684,56.82
PO008949,SUP0060,PROD00063,WH003,2024-08-06,2024-08-25,2024-08-25,549,37.38
PO008950,SUP0074,PROD00100,WH012,2024-12-13,2025-01-05,2025-01-20,4966,36.48
PO008951,SUP0064,PROD00195,WH012,2025-06-29,2025-07-29,2025-07-28,3928,58.26
PO008952,SUP0002,PROD00001,WH003,2024-03-19,2024-03-24,2024-04-05,1412,5.55
PO008953,SUP0074,PROD00218,WH003,2024-09-29,2024-10-24,2024-11-04,2276,70.77
PO008954,SUP0024,PROD00227,WH009,2024-06-09,2024-06-23,2024-06-30,2387,29.38
PO008955,SUP0002,PROD00113,WH010,2025-11-17,2025-11-28,2025-11-25,4475,9.72
PO008956,SUP0006,PROD00216,WH005,2024-11-03,2024-11-23,2024-12-06,3480,14.3
PO008957,SUP0040,PROD00045,WH011,2025-01-08,2025-01-23,2025-02-07,4437,48.41
PO008958,SUP0039,PROD00262,WH008,2024-01-09,2024-01-27,2024-02-10,2236,31.38
PO008959,SUP0023,PROD00004,WH004,2025-03-19,2025-04-12,2025-04-15,4772,36.36
PO008960,SUP0049,PROD00284,WH007,2024-04-22,2024-05-01,2024-05-03,4115,55.28
PO008961,SUP0027,PROD00241,WH006,2024-07-23,2024-08-12,2024-08-09,3058,72.14
PO008962,SUP0069,PROD00189,WH005,2025-02-08,2025-03-08,2025-03-20,2694,19.53
PO008963,SUP0042,PROD00110,WH001,2025-11-28,2025-12-18,2025-12-27,4761,42.48
PO008964,SUP0054,PROD00148,WH004,2024-07-15,2024-07-24,2024-07-29,157,74.75
PO008965,SUP0029,PROD00067,WH003,2024-04-24,2024-05-15,2024-05-15,1429,32.97
PO008966,SUP0048,PROD00010,WH005,2024-04-30,2024-05-16,2024-05-27,632,25.57
PO008967,SUP0054,PROD00202,WH005,2025-10-14,2025-10-23,2025-10-25,1964,48.41
PO008968,SUP0001,PROD00293,WH005,2024-03-05,2024-04-01,2024-04-09,2592,34.33
PO008969,SUP0030,PROD00051,WH005,2024-10-02,2024-10-18,2024-10-29,4680,75.87
PO008970,SUP0055,PROD00091,WH003,2024-08-26,2024-09-04,2024-09-14,2084,25.58
PO008971,SUP0055,PROD00002,WH004,2024-10-28,2024-11-17,2024-11-28,4560,54.64
PO008972,SUP0008,PROD00247,WH002,2025-01-26,2025-02-04,2025-02-17,508,63.37
PO008973,SUP0033,PROD00162,WH009,2025-06-05,2025-06-11,2025-06-12,4336,75.93
PO008974,SUP0035,PROD00058,WH011,2025-01-03,2025-01-29,2025-02-08,3776,48.5
PO008975,SUP0031,PROD00200,WH010,2024-08-20,2024-09-14,2024-09-29,3928,63.45
PO008976,SUP0029,PROD00104,WH004,2024-07-13,2024-08-06,2024-08-10,4150,34.33
PO008977,SUP0068,PROD00229,WH007,2024-01-12,2024-01-23,2024-01-26,4547,42.03
PO008978,SUP0071,PROD00205,WH009,2025-11-19,2025-12-10,2025-12-13,4768,37.22
PO008979,SUP0020,PROD00177,WH009,2024-06-25,2024-07-25,2024-08-07,1015,16.81
PO008980,SUP0072,PROD00223,WH009,2024-08-04,2024-08-23,2024-08-26,849,10.16
PO008981,SUP0024,PROD00073,WH004,2024-01-11,2024-01-28,2024-02-05,2734,72.14
PO008982,SUP0078,PROD00121,WH008,2025-03-21,2025-03-27,2025-04-08,4461,50.79
PO008983,SUP0047,PROD00069,WH002,2025-09-21,2025-10-11,2025-10-15,4759,23.98
PO008984,SUP0004,PROD00193,WH009,2024-06-12,2024-07-06,2024-07-19,2104,9.26
PO008985,SUP0004,PROD00101,WH004,2025-07-04,2025-07-28,2025-08-06,2380,9.58
PO008986,SUP0008,PROD00278,WH007,2024-02-22,2024-03-03,2024-03-11,3808,77.25
PO008987,SUP0053,PROD00223,WH003,2024-08-05,2024-08-14,2024-08-15,4389,58.63
PO008988,SUP0058,PROD00207,WH008,2025-12-18,2025-12-25,2025-12-23,3752,42.44
PO008989,SUP0069,PROD00212,WH008,2024-12-25,2025-01-22,2025-02-02,1885,25.8
PO008990,SUP0010,PROD00273,WH002,2025-01-19,2025-02-15,2025-02-27,4997,62.85
PO008991,SUP0074,PROD00225,WH005,2024-02-25,2024-03-02,2024-03-10,3534,61.27
PO008992,SUP0073,PROD00117,WH004,2024-04-27,2024-05-18,2024-06-02,280,53.56
PO008993,SUP0063,PROD00144,WH001,2024-09-09,2024-09-25,2024-09-28,3487,79.58
PO008994,SUP0018,PROD00199,WH002,2024-06-28,2024-07-08,2024-07-13,463,29.39
PO008995,SUP0031,PROD00078,WH005,2025-02-18,2025-03-17,2025-03-21,4565,9.58
PO008996,SUP0064,PROD00097,WH007,2024-08-22,2024-09-18,2024-09-30,2878,36.56
PO008997,SUP0069,PROD00141,WH010,2025-12-08,2025-12-16,2025-12-29,919,43.43
PO008998,SUP0053,PROD00202,WH002,2024-03-20,2024-04-13,2024-04-27,1742,68.37
PO008999,SUP0039,PROD00011,WH007,2025-10-08,2025-10-17,2025-11-01,1961,14.3
PO009000,SUP0024,PROD00136,WH008,2024-01-22,2024-02-07,2024-02-19,3311,77.25
PO009001,SUP0045,PROD00244,WH003,2025-04-21,2025-05-02,2025-05-16,3260,30.67
PO009002,SUP0042,PROD00018,WH001,2025-03-15,2025-04-10,2025-04-23,3819,30.67
PO009003,SUP0039,PROD00117,WH009,2025-07-23,2025-08-01,2025-08-15,2917,10.08
PO009004,SUP0004,PROD00297,WH010,2024-04-02,2024-04-23,2024-04-20,4833,35.97
PO009005,SUP0056,PROD00292,WH003,2024-07-10,2024-07-31,2024-08-10,2203,55.62
PO009006,SUP0003,PROD00168,WH002,2024-04-12,2024-05-07,2024-05-14,2199,59.39
PO009007,SUP0040,PROD00258,WH008,2025-01-30,2025-02-23,2025-02-20,1840,8.58
PO009008,SUP0048,PROD00140,WH004,2024-01-07,2024-01-23,2024-02-04,2361,48.41
PO009009,SUP0031,PROD00196,WH005,2025-10-01,2025-10-31,2025-11-07,4641,25.36
PO009010,SUP0008,PROD00250,WH008,2025-07-20,2025-08-06,2025-08-06,4711,40.8
PO009011,SUP0059,PROD00073,WH003,2024-08-18,2024-09-11,2024-09-22,1326,66.48
PO009012,SUP0040,PROD00194,WH012,2025-07-27,2025-08-05,2025-08-15,702,14.87
PO009013,SUP0031,PROD00122,WH001,2024-08-27,2024-09-25,2024-10-02,95,53.56
PO009014,SUP0002,PROD00070,WH008,2024-03-30,2024-04-08,2024-04-20,2986,31.88
PO009015,SUP0061,PROD00215,WH010,2024-08-19,2024-09-16,2024-09-14,3863,56.82
PO009016,SUP0073,PROD00125,WH009,2025-04-01,2025-04-30,2025-05-10,327,76.94
PO009017,SUP0033,PROD00184,WH004,2024-08-20,2024-09-04,2024-09-04,4549,70.71
PO009018,SUP0015,PROD00223,WH009,2024-12-19,2025-01-05,2025-01-02,586,74.87
PO009019,SUP0064,PROD00176,WH001,2024-11-28,2024-12-07,2024-12-05,457,63.51
PO009020,SUP0079,PROD00042,WH006,2025-03-14,2025-03-19,2025-03-28,3007,69.81
PO009021,SUP0073,PROD00113,WH010,2025-01-09,2025-01-30,2025-02-07,1294,43.85
PO009022,SUP0033,PROD00164,WH006,2024-10-18,2024-10-27,2024-11-01,3582,30.9
PO009023,SUP0028,PROD00093,WH003,2024-12-10,2024-12-25,2024-12-27,795,74.87
PO009024,SUP0079,PROD00159,WH005,2025-10-25,2025-11-08,2025-11-22,697,25.08
PO009025,SUP0074,PROD00192,WH011,2025-03-03,2025-03-14,2025-03-29,709,43.94
PO009026,SUP0073,PROD00102,WH004,2025-10-18,2025-11-06,2025-11-15,434,65.73
PO009027,SUP0011,PROD00163,WH007,2024-05-09,2024-05-21,2024-06-04,4792,5.11
PO009028,SUP0006,PROD00247,WH001,2024-05-20,2024-06-04,2024-06-19,2870,67.93
PO009029,SUP0077,PROD00190,WH012,2025-02-18,2025-03-18,2025-03-28,543,57.66
PO009030,SUP0027,PROD00211,WH002,2024-04-02,2024-04-07,2024-04-17,531,76.94
PO009031,SUP0067,PROD00249,WH005,2025-09-17,2025-10-17,2025-10-18,346,58.35
PO009032,SUP0015,PROD00033,WH008,2024-10-10,2024-11-06,2024-11-19,1572,67.11
PO009033,SUP0074,PROD00118,WH009,2025-10-16,2025-10-21,2025-10-30,1200,19.27
PO009034,SUP0041,PROD00068,WH009,2024-08-10,2024-08-17,2024-08-22,3621,10.98
PO009035,SUP0075,PROD00298,WH010,2025-04-07,2025-05-07,2025-05-20,3258,69.4
PO009036,SUP0074,PROD00121,WH001,2025-06-28,2025-07-07,2025-07-20,1542,70.77
PO009037,SUP0008,PROD00185,WH003,2024-10-02,2024-10-24,2024-10-30,622,38.66
PO009038,SUP0007,PROD00165,WH007,2025-11-12,2025-12-03,2025-12-11,437,65.84
PO009039,SUP0014,PROD00293,WH002,2024-05-19,2024-06-10,2024-06-13,1236,35.25
PO009040,SUP0007,PROD00135,WH012,2024-12-22,2025-01-16,2025-01-26,4485,75.35
PO009041,SUP0073,PROD00216,WH006,2025-12-13,2025-12-29,2026-01-11,2168,16.83
PO009042,SUP0009,PROD00281,WH005,2024-01-23,2024-02-16,2024-03-01,2241,38.66
PO009043,SUP0070,PROD00220,WH006,2024-09-26,2024-10-01,2024-10-05,2531,25.08
PO009044,SUP0080,PROD00096,WH008,2025-10-26,2025-11-14,2025-11-13,431,35.48
PO009045,SUP0033,PROD00262,WH008,2024-11-28,2024-12-24,2025-01-01,2517,43.43
PO009046,SUP0005,PROD00173,WH007,2024-03-25,2024-04-15,2024-04-27,3127,37.22
PO009047,SUP0004,PROD00025,WH006,2025-09-12,2025-09-21,2025-09-25,3225,33.24
PO009048,SUP0040,PROD00140,WH011,2024-01-31,2024-02-05,2024-02-20,3215,31.56
PO009049,SUP0002,PROD00050,WH003,2024-08-27,2024-09-04,2024-09-12,1821,49.22
PO009050,SUP0054,PROD00203,WH011,2024-12-28,2025-01-12,2025-01-10,3081,30.65
PO009051,SUP0008,PROD00185,WH001,2025-01-23,2025-02-09,2025-02-19,2868,37.39
PO009052,SUP0066,PROD00185,WH011,2025-10-14,2025-11-07,2025-11-04,3062,6.27
PO009053,SUP0055,PROD00169,WH008,2025-10-29,2025-11-25,2025-12-06,4415,6.01
PO009054,SUP0061,PROD00294,WH012,2024-10-25,2024-11-17,2024-11-20,2046,53.79
PO009055,SUP0078,PROD00158,WH008,2025-01-05,2025-01-28,2025-01-28,2193,48.41
PO009056,SUP0020,PROD00291,WH010,2024-04-08,2024-04-20,2024-05-01,351,4.81
PO009057,SUP0042,PROD00079,WH002,2024-02-16,2024-03-14,2024-03-17,4650,50.79
PO009058,SUP0003,PROD00064,WH001,2025-02-25,2025-03-25,2025-04-03,1141,54.95
PO009059,SUP0035,PROD00255,WH002,2025-04-24,2025-05-13,2025-05-23,2537,69.42
PO009060,SUP0030,PROD00087,WH002,2025-08-01,2025-08-11,2025-08-16,835,63.45
PO009061,SUP0007,PROD00067,WH007,2024-03-02,2024-03-09,2024-03-24,3422,72.91
PO009062,SUP0031,PROD00249,WH008,2024-04-18,2024-05-17,2024-05-18,1584,28.48
PO009063,SUP0014,PROD00113,WH004,2025-11-09,2025-12-04,2025-12-18,70,73.3
PO009064,SUP0032,PROD00051,WH005,2025-07-02,2025-07-26,2025-08-09,3040,75.4
PO009065,SUP0063,PROD00274,WH001,2024-04-28,2024-05-08,2024-05-12,1708,14.35
PO009066,SUP0028,PROD00101,WH012,2025-08-20,2025-09-03,2025-09-12,1490,63.45
PO009067,SUP0034,PROD00079,WH006,2025-01-16,2025-02-06,2025-02-17,3424,58.35
PO009068,SUP0071,PROD00202,WH007,2025-01-26,2025-02-10,2025-02-19,4363,15.99
PO009069,SUP0071,PROD00021,WH001,2024-02-21,2024-02-27,2024-03-05,416,68.43
PO009070,SUP0072,PROD00295,WH011,2025-08-25,2025-09-21,2025-09-29,2874,10.08
PO009071,SUP0070,PROD00060,WH006,2024-10-15,2024-11-11,2024-11-14,3853,19.11
PO009072,SUP0012,PROD00161,WH005,2024-12-02,2024-12-18,2024-12-16,1819,56.38
PO009073,SUP0043,PROD00233,WH009,2024-07-22,2024-08-17,2024-08-31,882,75.79
PO009074,SUP0062,PROD00233,WH010,2024-08-25,2024-09-16,2024-09-14,2252,52.18
PO009075,SUP0037,PROD00272,WH009,2025-01-16,2025-02-09,2025-02-09,947,70.71
PO009076,SUP0038,PROD00139,WH007,2025-10-28,2025-11-13,2025-11-13,3338,60.46
PO009077,SUP0033,PROD00057,WH008,2024-05-15,2024-05-22,2024-05-29,773,63.62
PO009078,SUP0053,PROD00187,WH007,2025-02-10,2025-02-16,2025-02-13,1169,35.53
PO009079,SUP0055,PROD00275,WH009,2025-05-22,2025-06-08,2025-06-17,2975,58.35
PO009080,SUP0043,PROD00121,WH011,2024-12-27,2025-01-10,2025-01-17,3278,2.73
PO009081,SUP0064,PROD00218,WH007,2025-01-15,2025-01-27,2025-02-08,2963,12.98
PO009082,SUP0080,PROD00024,WH003,2025-07-29,2025-08-22,2025-08-30,1882,35.69
PO009083,SUP0017,PROD00120,WH009,2025-09-26,2025-10-09,2025-10-15,847,68.77
PO009084,SUP0024,PROD00196,WH007,2024-09-10,2024-09-28,2024-09-30,2216,9.15
PO009085,SUP0079,PROD00056,WH009,2025-04-21,2025-05-12,2025-05-18,3221,13.89
PO009086,SUP0050,PROD00083,WH009,2024-04-23,2024-05-01,2024-05-07,4243,23.98
PO009087,SUP0028,PROD00172,WH009,2024-01-20,2024-02-01,2024-02-10,499,31.08
PO009088,SUP0027,PROD00103,WH002,2025-06-11,2025-07-07,2025-07-15,2965,25.06
PO009089,SUP0010,PROD00101,WH006,2024-05-24,2024-05-31,2024-06-03,3540,76.14
PO009090,SUP0057,PROD00003,WH003,2024-07-26,2024-08-03,2024-08-03,3984,58.17
PO009091,SUP0061,PROD00097,WH005,2025-06-14,2025-07-05,2025-07-11,2522,58.17
PO009092,SUP0025,PROD00229,WH003,2025-01-10,2025-01-29,2025-02-13,1449,32.97
PO009093,SUP0062,PROD00195,WH002,2025-05-18,2025-05-30,2025-05-30,3346,21.66
PO009094,SUP0022,PROD00178,WH009,2024-06-14,2024-07-06,2024-07-08,4485,8.36
PO009095,SUP0035,PROD00101,WH002,2025-07-03,2025-07-18,2025-07-31,1775,59.82
PO009096,SUP0064,PROD00156,WH001,2024-06-29,2024-07-24,2024-07-31,4333,69.42
PO009097,SUP0058,PROD00141,WH001,2025-09-08,2025-09-27,2025-10-03,3709,48.41
PO009098,SUP0020,PROD00295,WH011,2025-09-03,2025-09-14,2025-09-26,3449,25.08
PO009099,SUP0045,PROD00209,WH006,2025-08-24,2025-09-01,2025-09-13,3608,2.73
PO009100,SUP0074,PROD00029,WH007,2025-03-19,2025-04-08,2025-04-23,1031,41.14
PO009101,SUP0038,PROD00135,WH003,2024-11-27,2024-12-18,2024-12-22,2703,9.72
PO009102,SUP0065,PROD00020,WH010,2025-05-17,2025-05-25,2025-05-24,2600,60.46
PO009103,SUP0041,PROD00040,WH010,2024-03-19,2024-04-01,2024-04-08,1042,68.37
PO009104,SUP0048,PROD00067,WH009,2025-08-07,2025-08-21,2025-08-21,3548,10.16
PO009105,SUP0071,PROD00129,WH001,2025-11-18,2025-11-30,2025-12-06,556,75.79
PO009106,SUP0058,PROD00025,WH011,2025-01-30,2025-02-17,2025-02-16,3128,36.48
PO009107,SUP0039,PROD00157,WH006,2025-08-30,2025-09-12,2025-09-12,1749,37.39
PO009108,SUP0045,PROD00092,WH001,2024-04-12,2024-04-24,2024-05-06,799,72.86
PO009109,SUP0079,PROD00049,WH005,2025-02-05,2025-02-21,2025-03-02,3576,79.58
PO009110,SUP0049,PROD00153,WH002,2024-08-11,2024-09-06,2024-09-06,2882,76.2
PO009111,SUP0025,PROD00244,WH007,2025-06-01,2025-06-21,2025-06-25,4251,10.08
PO009112,SUP0080,PROD00046,WH004,2025-09-25,2025-10-08,2025-10-05,2198,58.35
PO009113,SUP0065,PROD00036,WH001,2024-08-23,2024-08-30,2024-09-11,57,11.7
PO009114,SUP0074,PROD00192,WH008,2025-03-02,2025-03-22,2025-03-22,846,79.74
PO009115,SUP0045,PROD00053,WH005,2024-04-25,2024-05-21,2024-05-27,4784,79.1
PO009116,SUP0036,PROD00299,WH012,2024-06-11,2024-06-27,2024-06-27,2952,67.11
PO009117,SUP0025,PROD00278,WH008,2024-08-13,2024-08-28,2024-09-11,1752,38.62
PO009118,SUP0005,PROD00240,WH003,2024-08-17,2024-09-03,2024-09-17,4882,19.53
PO009119,SUP0010,PROD00265,WH001,2024-06-30,2024-07-17,2024-07-27,4393,40.8
PO009120,SUP0067,PROD00266,WH002,2024-09-05,2024-09-18,2024-09-22,3144,13.64
PO009121,SUP0068,PROD00072,WH008,2024-11-13,2024-12-05,2024-12-11,1401,51.25
PO009122,SUP0077,PROD00017,WH008,2024-07-28,2024-08-08,2024-08-05,153,71.66
PO009123,SUP0050,PROD00142,WH005,2025-10-17,2025-11-16,2025-11-22,2798,19.35
PO009124,SUP0003,PROD00004,WH007,2025-01-26,2025-01-31,2025-02-04,31,63.62
PO009125,SUP0016,PROD00025,WH009,2024-04-05,2024-04-18,2024-04-26,695,4.25
PO009126,SUP0030,PROD00109,WH001,2024-03-26,2024-04-16,2024-04-28,243,54.04
PO009127,SUP0049,PROD00123,WH012,2025-02-18,2025-02-28,2025-03-12,1146,15.24
PO009128,SUP0024,PROD00086,WH004,2025-01-28,2025-02-27,2025-03-10,4075,27.72
PO009129,SUP0079,PROD00166,WH001,2025-11-26,2025-12-08,2025-12-18,2154,14.35
PO009130,SUP0050,PROD00023,WH006,2025-09-24,2025-10-05,2025-10-06,4803,70.19
PO009131,SUP0060,PROD00120,WH006,2025-05-15,2025-05-21,2025-05-26,1737,70.71
PO009132,SUP0022,PROD00215,WH011,2025-08-26,2025-09-10,2025-09-11,3008,52.18
PO009133,SUP0027,PROD00027,WH006,2025-08-04,2025-08-17,2025-09-01,1723,31.38
PO009134,SUP0025,PROD00157,WH006,2024-05-12,2024-06-04,2024-06-15,800,30.53
PO009135,SUP0079,PROD00223,WH005,2025-10-10,2025-10-21,2025-10-29,1198,41.82
PO009136,SUP0049,PROD00032,WH012,2024-11-09,2024-11-27,2024-11-25,218,51.25
PO009137,SUP0080,PROD00235,WH003,2025-11-29,2025-12-23,2026-01-06,3836,25.06
PO009138,SUP0041,PROD00046,WH005,2024-08-08,2024-08-21,2024-08-18,1995,30.67
PO009139,SUP0038,PROD00047,WH002,2025-03-13,2025-03-21,2025-03-30,4990,62.15
PO009140,SUP0026,PROD00223,WH006,2024-02-15,2024-03-10,2024-03-09,3449,14.87
PO009141,SUP0021,PROD00185,WH005,2024-07-10,2024-07-24,2024-07-22,1429,69.89
PO009142,SUP0006,PROD00212,WH003,2025-06-03,2025-06-21,2025-06-19,4433,35.64
PO009143,SUP0024,PROD00086,WH004,2025-01-13,2025-02-11,2025-02-26,4275,75.87
PO009144,SUP0047,PROD00237,WH010,2025-11-21,2025-12-04,2025-12-07,1547,54.24
PO009145,SUP0074,PROD00154,WH006,2024-11-29,2024-12-21,2024-12-28,4616,73.3
PO009146,SUP0020,PROD00167,WH002,2024-02-08,2024-03-02,2024-03-04,3963,79.58
PO009147,SUP0042,PROD00091,WH010,2024-10-19,2024-11-01,2024-11-13,2228,69.05
PO009148,SUP0059,PROD00182,WH007,2025-11-20,2025-12-14,2025-12-25,3010,53.79
PO009149,SUP0021,PROD00264,WH009,2024-06-10,2024-06-25,2024-06-25,2738,69.03
PO009150,SUP0069,PROD00097,WH007,2024-11-26,2024-12-14,2024-12-17,4027,64.91
PO009151,SUP0045,PROD00233,WH001,2024-04-13,2024-05-01,2024-05-11,1731,20.71
PO009152,SUP0011,PROD00086,WH003,2024-06-09,2024-06-16,2024-06-13,594,6.44
PO009153,SUP0067,PROD00253,WH006,2025-09-26,2025-10-08,2025-10-12,1732,75.35
PO009154,SUP0023,PROD00038,WH005,2024-02-23,2024-03-19,2024-03-24,2363,33.24
PO009155,SUP0028,PROD00172,WH005,2024-02-03,2024-03-02,2024-03-15,2726,78.5
PO009156,SUP0037,PROD00289,WH009,2024-08-29,2024-09-27,2024-10-08,4322,16.81
PO009157,SUP0080,PROD00218,WH009,2024-04-22,2024-05-19,2024-05-23,1650,43.94
PO009158,SUP0047,PROD00078,WH006,2024-11-13,2024-12-05,2024-12-06,2355,77.26
PO009159,SUP0080,PROD00099,WH006,2024-01-23,2024-02-03,2024-02-01,2048,62.85
PO009160,SUP0023,PROD00033,WH006,2025-07-11,2025-08-09,2025-08-16,527,24.38
PO009161,SUP0037,PROD00195,WH007,2025-10-08,2025-10-28,2025-10-31,184,15.66
PO009162,SUP0069,PROD00294,WH011,2024-04-27,2024-05-27,2024-06-06,4639,63.51
PO009163,SUP0033,PROD00241,WH002,2025-12-01,2025-12-31,2026-01-01,2942,21.55
PO009164,SUP0054,PROD00054,WH001,2025-10-04,2025-10-24,2025-10-31,4479,10.98
PO009165,SUP0005,PROD00110,WH001,2024-07-30,2024-08-05,2024-08-04,1339,58.17
PO009166,SUP0018,PROD00108,WH010,2025-02-21,2025-03-03,2025-03-03,2780,56.38
PO009167,SUP0023,PROD00050,WH007,2024-04-22,2024-05-08,2024-05-08,4894,12.98
PO009168,SUP0018,PROD00098,WH003,2024-02-13,2024-03-05,2024-03-09,4560,24.38
PO009169,SUP0013,PROD00135,WH003,2024-05-07,2024-05-23,2024-05-28,1355,78.75
PO009170,SUP0018,PROD00212,WH012,2024-06-06,2024-06-24,2024-06-28,1055,10.98
PO009171,SUP0034,PROD00164,WH004,2025-01-28,2025-02-05,2025-02-11,3899,35.97
PO009172,SUP0005,PROD00137,WH006,2025-05-26,2025-06-03,2025-06-10,1031,74.47
PO009173,SUP0063,PROD00279,WH008,2024-02-14,2024-03-09,2024-03-18,4054,58.35
PO009174,SUP0005,PROD00041,WH011,2024-04-17,2024-05-09,2024-05-22,1031,51.25
PO009175,SUP0078,PROD00052,WH004,2024-08-06,2024-08-31,2024-09-08,1473,4.55
PO009176,SUP0039,PROD00096,WH004,2025-03-18,2025-04-05,2025-04-19,1442,60.12
PO009177,SUP0025,PROD00173,WH006,2024-11-10,2024-12-07,2024-12-16,2211,4.55
PO009178,SUP0027,PROD00099,WH012,2024-06-25,2024-07-13,2024-07-11,3179,60.25
PO009179,SUP0025,PROD00045,WH001,2024-08-15,2024-09-12,2024-09-27,2805,49.35
PO009180,SUP0073,PROD00233,WH004,2025-12-03,2025-12-22,2025-12-21,1451,62.85
PO009181,SUP0013,PROD00182,WH005,2025-11-02,2025-11-13,2025-11-27,2801,21.66
PO009182,SUP0059,PROD00287,WH012,2024-09-23,2024-10-08,2024-10-09,3854,41.57
PO009183,SUP0049,PROD00004,WH003,2025-01-13,2025-01-31,2025-02-02,1773,6.86
PO009184,SUP0037,PROD00012,WH011,2025-05-03,2025-05-18,2025-05-28,4788,48.41
PO009185,SUP0080,PROD00274,WH007,2025-12-02,2025-12-14,2025-12-11,4178,54.64
PO009186,SUP0077,PROD00192,WH001,2025-11-17,2025-12-11,2025-12-10,3956,25.36
PO009187,SUP0056,PROD00254,WH010,2024-10-16,2024-11-12,2024-11-26,3221,27.72
PO009188,SUP0078,PROD00290,WH004,2024-12-22,2025-01-14,2025-01-29,4307,59.9
PO009189,SUP0016,PROD00291,WH005,2025-10-18,2025-10-26,2025-11-10,4613,57.66
PO009190,SUP0035,PROD00200,WH002,2024-07-22,2024-08-17,2024-08-28,1429,69.05
PO009191,SUP0077,PROD00005,WH001,2024-07-31,2024-08-12,2024-08-11,1173,9.15
PO009192,SUP0047,PROD00173,WH002,2025-07-05,2025-07-19,2025-07-18,4060,26.12
PO009193,SUP0051,PROD00112,WH008,2024-11-18,2024-12-03,2024-12-16,1736,61.5
